data,catalyst,catalyst content,promote,promote content,preparation method, calcTemperature,calc Time,red Temperature,red Time,red H2,support1,support1_content,support2,support2_content,react Temperature,reac CH4,reac CO2,reac1,reac1_content,GHSV ,Time on stream,CH4 Conversion
3485,La,7,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,900,73.1397
3486,La,7,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,980,73.1397
3487,La,7,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1050,73.2849
3488,La,7,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1130,73.4301
3489,La,7,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1240,73.2849
3490,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,80,66.1706
3491,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,140,66.1706
3492,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,230,66.1706
3493,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,340,66.3158
3494,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,420,66.1706
3495,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,500,66.1706
3496,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,630,66.1706
3497,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,720,66.1706
3498,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,810,65.2995
3499,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,900,65.2995
3500,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,980,65.2995
3501,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1050,65.2995
3502,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1130,65.2995
3503,La,3,Ni,6,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1240,65.2995
3504,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,80,63.2668
3505,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,140,61.9601
3506,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,230,61.9601
3507,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,340,62.2505
3508,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,420,62.1053
3509,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,500,61.0889
3510,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,630,60.9437
3511,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,720,61.0889
3512,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,810,60.9437
3513,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,900,59.9274
3514,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,980,59.9274
3515,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1050,59.9274
3516,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1130,60.0726
3517,Ni,6,0,0,Incipient to wetness impregnation,300,0.5,500,1,5,SBA-15,1,0,0,750,20,20,reac N2 %vol,60,3,1240,59.9274
3518,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,18,89.2195
3519,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,36,88.5443
3520,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,54,86.8231
3521,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,72,86.1471
3522,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,90,83.729
3523,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,108,81.3109
3524,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,126,78.8928
3525,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,144,76.4747
3526,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,162,74.0566
3527,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,180,72.3346
3528,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,198,69.2204
3529,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,216,65.757
3530,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,234,64.3849
3531,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,252,62.3138
3532,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,270,60.5926
3533,Ni,3,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,288,60.6135
3534,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,18,71.4495
3535,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,36,65.5478
3536,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,54,62.7813
3537,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,72,61.4084
3538,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,90,61.0809
3539,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,108,61.1019
3540,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,126,61.8196
3541,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,144,62.8859
3542,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,162,62.5583
3543,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,180,63.2768
3544,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,198,62.9479
3545,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,216,63.318
3546,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,234,63.3382
3547,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,252,63.7082
3548,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,270,63.7284
3549,Ni,5,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,288,64.0978
3550,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,18,90.614
3551,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,36,90.2865
3552,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,54,89.6105
3553,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,72,88.5854
3554,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,90,87.9109
3555,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,108,87.2343
3556,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,126,85.8614
3557,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,144,84.1409
3558,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,162,81.3737
3559,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,180,77.9103
3560,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,198,73.4016
3561,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,216,69.2406
3562,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,234,65.081
3563,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,252,61.9661
3564,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,270,60.941
3565,Ni,7,0,0,Incipient to wetness impregnation,500,5,600,1,100,ZSM-5,1,0,0,700,50,50,NULL,0,2,288,58.1752
3566,Ni,5,0,0,Incipient to wetness impregnation,500,3,600,1,100,SiO2,1,0,0,700,50,50,NULL,0,1.998001998,60,72
3567,Ni,3.75,Rh,1.25,Incipient to wetness impregnation,500,3,600,1,100,SiO2,1,0,0,700,50,50,NULL,0,1.998001998,60,81
3568,Ni,2.5,Rh,2.5,Incipient to wetness impregnation,500,3,600,1,100,SiO2,1,0,0,700,50,50,NULL,0,1.998001998,60,82
3569,Ni,1.25,Rh,3.75,Incipient to wetness impregnation,500,3,600,1,100,SiO2,1,0,0,700,50,50,NULL,0,1.998001998,60,83
3570,Rh,5,0,0,Incipient to wetness impregnation,500,3,600,1,100,SiO2,1,0,0,700,50,50,NULL,0,1.998001998,60,84
3571,Ni,2.5,Rh,2.5,Incipient to wetness impregnation,500,3,600,1,100,SiO2,1,0,0,700,50,50,NULL,0,1.998001998,60,84
3572,Rh,5,0,0,Incipient to wetness impregnation,500,3,600,1,100,SiO2,1,0,0,700,50,50,NULL,0,1.998001998,60,84
3573,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,350,50,50,NULL,0,4,5,0.21145
3574,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,600,50,50,NULL,0,4,5,30.3757
3575,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,5,95.5403
3576,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,350,50,50,NULL,0,4,5,0.211814
3577,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,600,50,50,NULL,0,4,5,68.6387
3578,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,5,96.714
3579,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,350,50,50,NULL,0,4,5,2.55888
3580,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,600,50,50,NULL,0,4,5,76.1505
3581,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,5,97.1835
3582,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,350,50,50,NULL,0,4,5,4.90667
3583,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,600,50,50,NULL,0,4,5,82.2542
3584,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,5,97.888
3585,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.3,SiO2,0.7,350,50,50,NULL,0,4,5,0.21145
3586,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.3,SiO2,0.7,600,50,50,NULL,0,4,5,53.6156
3587,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.3,SiO2,0.7,800,50,50,NULL,0,4,5,90.6107
3588,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,1,0,0,350,50,50,NULL,0,4,5,3.26347
3589,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,1,0,0,600,50,50,NULL,0,4,5,68.1696
3590,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,1,0,0,800,50,50,NULL,0,4,5,97.4186
3591,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,5,95.5982
3592,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,30,97.4041
3593,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,55,97.9684
3594,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,80,97.5169
3595,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,105,97.5169
3596,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,130,97.2912
3597,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,155,97.0655
3598,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,180,96.8397
3599,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,205,96.614
3600,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,230,96.614
3601,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,255,96.614
3602,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,280,96.5011
3603,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,305,96.5011
3604,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,330,96.614
3605,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,355,96.614
3606,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,380,96.614
3607,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,405,96.614
3608,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,430,96.614
3609,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,455,96.7269
3610,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,480,96.7269
3611,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,505,96.7269
3612,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,530,96.614
3613,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,555,96.614
3614,Ni,5,0,0,Wet impregnation,500,4,700,3,5,SiO2,1,0,0,800,50,50,NULL,0,4,580,96.7269
3615,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,5,97.0655
3616,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,30,96.5011
3617,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,55,96.5011
3618,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,80,96.0497
3619,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,105,96.2754
3620,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,130,94.2438
3621,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,155,93.9052
3622,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,180,93.9052
3623,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,205,93.9052
3624,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,230,94.2438
3625,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,255,94.3567
3626,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,280,94.3567
3627,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,305,94.3567
3628,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,330,94.3567
3629,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,355,94.4695
3630,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,380,94.6953
3631,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,405,94.2438
3632,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,430,94.6953
3633,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,455,94.5824
3634,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,480,94.3567
3635,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,505,94.4695
3636,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,530,94.3567
3637,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,555,94.4695
3638,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.03,SiO2,0.97,800,50,50,NULL,0,4,580,94.3567
3639,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,5,97.2912
3640,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,30,97.1783
3641,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,55,97.1783
3642,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,80,97.0655
3643,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,105,96.9526
3644,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,130,96.9526
3645,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,155,96.9526
3646,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,180,96.9526
3647,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,205,96.8397
3648,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,230,96.8397
3649,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,255,96.7269
3650,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,280,96.614
3651,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,305,96.614
3652,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,330,96.614
3653,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,355,96.7269
3654,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,380,96.614
3655,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,405,96.614
3656,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,430,96.8397
3657,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,455,96.614
3658,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,480,96.7269
3659,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,505,96.7269
3660,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,530,96.614
3661,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,555,96.7269
3662,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.09,SiO2,0.91,800,50,50,NULL,0,4,580,97.0655
3663,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,5,98.1941
3664,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,30,97.7427
3665,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,55,97.7427
3666,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,80,97.5169
3667,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,105,97.6298
3668,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,130,97.5169
3669,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,155,97.6298
3670,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,180,97.5169
3671,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,205,97.5169
3672,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,230,97.5169
3673,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,255,97.5169
3674,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,280,97.4041
3675,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,305,97.4041
3676,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,330,97.4041
3677,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,355,97.5169
3678,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,380,97.4041
3679,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,405,97.4041
3680,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,430,97.4041
3681,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,455,97.2912
3682,Ni,5,0,0,Wet impregnation,500,4,700,3,5,CeO2,0.18,SiO2,0.82,800,50,50,NULL,0,4,480,97.4041
